"gene","marv.count","marv.lof.count","marv.ms.count","MSZ","pLI","pRec","pNull","scale.msz","lof.ms.aggregate","brain.expressed"
"SERINC2",1,0,1,0,1.03374403745308e-06,0.547561581717533,0.452437384538429,0,0,FALSE
"SGIP1",1,0,1,0,0.999651092711271,0.000348907281990592,6.73802701508139e-12,0,0,TRUE
"SH3TC1",1,0,0,0,1.08196254711814e-27,1.60121271762727e-05,0.999983987872824,0,0,FALSE
"SH3YL1",1,0,1,0,1.00024009653743e-05,0.557077352177757,0.442912645421278,0,0,TRUE
"SLC12A3",1,0,1,0,5.54410952233344e-18,0.0828614401232084,0.917138559876792,0,0,FALSE
"SLC16A9",1,0,1,0,0.642448764557902,0.356209910123674,0.00134132531842374,0,0,TRUE
"SLC35B2",1,0,1,0,0.700038249852824,0.299186479216767,0.000775270930409606,0,0,FALSE
"SLC38A8",1,0,1,0,0,NA,NA,0,0,FALSE
"SLC5A8",1,0,1,0,2.85808956199266e-11,0.144285014055644,0.855714985915775,0,0,FALSE
"SLC9C1",1,0,1,0,7.81673916364206e-11,0.99249374648132,0.00750625344051229,0,0,FALSE
"SLCO1B3",1,0,0,0,9.24108066211779e-17,0.00236920980217608,0.997630790197824,0,0,FALSE
"SMARCE1",1,0,0,2.96359843686235,0.998188065018721,0.00181188991858853,4.50626907910997e-08,0.213584089669375,0,TRUE
"LOC101927550",1,0,0,0,0,NA,NA,0,0,FALSE
"SNAP29",1,0,1,0,0.151662054198404,0.831339978594476,0.0169979672071203,0,0,TRUE
"SOAT1",1,0,1,0,1.665002779751e-05,0.966587479622716,0.033395870349486,0,0,TRUE
"SPICE1",1,0,1,0,5.13620862858274e-08,0.990209074204427,0.00979087443348678,0,0,FALSE
"SPTBN5",1,0,1,0,1.09010380481407e-70,6.32128011484572e-11,0.999999999936787,0,0,FALSE
"ST7L",1,0,1,0,1.94396958967683e-06,0.969887737008959,0.0301103190214513,0,0,FALSE
"STMN4",1,0,0,1.02546209704103,0.146519525068475,0.835405865333765,0.0180746095977598,0.0739042056989484,0,TRUE
"SUPT3H",1,0,1,0,0.000109913332445794,0.948102318772796,0.0517877678947579,0,0,FALSE
"TCOF1",1,0,1,0,0.765232862711561,0.234767111348379,2.59400602069905e-08,0,0,TRUE
"TCTN2",1,0,1,0,1.97172300054813e-05,0.998818458432271,0.00116182433772355,0,0,TRUE
"TEAD1",1,0,1,0,0,NA,NA,0,0,TRUE
"TNS2",1,0,1,0,0,NA,NA,0,0,FALSE
"TMED7,TMED7-TICAM2",1,0,1,0,0,NA,NA,0,0,FALSE
"TIMELESS",1,0,1,0,1.03547195051349e-25,0.155176324386798,0.844823675613202,0,0,FALSE
"TLR4",1,0,1,0,4.18065301209718e-06,0.831605333832309,0.168390485514679,0,0,FALSE
"TMPRSS15",1,0,1,0,1.28977099814963e-18,0.0680406969979818,0.931959303002018,0,0,FALSE
"TNRC6A",1,0,1,0,0.999999927980856,7.20191440612564e-08,1.43793319232202e-21,0,0,TRUE
"TRPM2",1,0,1,0,3.36526227253837e-25,0.0124740636976531,0.987525936302347,0,0,TRUE
"TTC14",1,0,1,0,4.41871480046018e-06,0.955823688280847,0.0441718930043529,0,0,TRUE
"TTF1",1,0,1,0,1.47325071683527e-06,0.990450955142725,0.00954757160655871,0,0,TRUE
"TXNDC16",1,0,1,0,1.68997528709087e-07,0.959904560078095,0.040095270924376,0,0,TRUE
"NME9",1,0,0,0.184232083353757,2.62520678425012e-05,0.762167869459032,0.237805878473125,0.0132774539632517,0,FALSE
"UACA",1,0,1,0,2.35035184982735e-17,0.542058225972484,0.457941774027516,0,0,TRUE
"UBAP2",1,0,1,0,0.989509350398503,0.0104906495558265,4.56705923901252e-11,0,0,TRUE
"UBASH3A",1,0,1,0,3.97256626321349e-07,0.944205183377376,0.0557944193659973,0,0,FALSE
"UBN1",1,0,1,0,0.997776757027546,0.00222324284803839,1.24415696593879e-10,0,0,TRUE
"UBXN10",1,0,1,0,0.000293934797697053,0.566121715076753,0.43358435012555,0,0,FALSE
"UEVLD",1,0,1,0,1.09267674829095e-07,0.542920197880432,0.457079692851893,0,0,FALSE
"UGGT2",1,0,1,0,1.01866409514518e-21,0.535349820839564,0.464650179160436,0,0,TRUE
"UHRF1BP1",1,0,1,0,2.46541297366596e-07,0.999956580425403,4.31730332999139e-05,0,0,TRUE
"UTP14C",1,0,1,0,0.00117836245561414,0.956006670909498,0.0428149666348877,0,0,TRUE
"VPS54",1,0,1,0,0.949816739802316,0.0501832493622887,1.08353951791407e-08,0,0,TRUE
"VPS8",1,0,1,0,3.61819753295781e-06,0.999996197171693,1.84630773757513e-07,0,0,TRUE
"WDHD1",1,0,1,0,1.82370607612634e-11,0.997485460314291,0.0025145396674718,0,0,FALSE
"WDR27",1,0,1,0,2.39749911767589e-15,0.203041890452188,0.79695810954781,0,0,TRUE
"WDR35",1,0,1,0,2.64838406754913e-16,0.945205043553835,0.0547949564461648,0,0,TRUE
"WDR75",1,0,1,0,0.566494633877436,0.433504486706807,8.79415757261183e-07,0,0,TRUE
"WWOX",1,0,1,0,1.93855273615458e-08,0.241218790492548,0.758781190121924,0,0,TRUE
"ZDHHC2",1,0,1,0,0.00703300683867723,0.975857393095415,0.0171096000659083,0,0,TRUE
"ZNF106",1,0,1,0,0.219458519047887,0.780541480911714,4.03996724558318e-11,0,0,TRUE
"ZFR2",1,0,1,0,5.37163859231556e-09,0.613842864210318,0.386157130418043,0,0,TRUE
"RBSN",1,0,1,0,0,NA,NA,0,0,FALSE
"ZNF155",1,0,0,0,1.33952561088838e-09,0.0546415231822037,0.945358475478271,0,0,FALSE
"ZNF215",1,0,1,0,4.25305953478021e-13,0.0245627172361926,0.975437282763382,0,0,FALSE
"ZNF233",1,0,1,0,3.27015906549736e-17,0.00034615849273236,0.999653841507268,0,0,FALSE
"ZBTB18",1,0,0,3.36015633999262,0.97012354907433,0.02983330343554,4.31474901302405e-05,0.242163689957918,0,TRUE
"ZNF280B",1,0,1,0,0.283015680343504,0.694826132453745,0.0221581872027509,0,0,TRUE
"ZNF112",1,0,1,0,0.154211257518811,0.845081564960059,0.000707177521129776,0,0,FALSE
"ZNF318",1,0,1,0,0.0537829671346281,0.946217030462222,2.40314969068073e-09,0,0,TRUE
"ZNF438",1,0,1,0,3.4556460409994e-05,0.812620956753052,0.187344486786538,0,0,TRUE
"ZNF546",1,0,1,0,2.54471129517444e-10,0.439925614743031,0.560074385002498,0,0,FALSE
"ZNF557",1,0,1,0,1.50769654048194e-06,0.398872299105413,0.601126193198047,0,0,FALSE
"ZNF596",1,0,1,0,2.89554865880379e-14,0.0097712602304777,0.990228739769493,0,0,FALSE
"ZNF766",1,0,1,0,7.45003861398477e-08,0.462872674253157,0.537127251246456,0,0,FALSE
"ZNF774",1,0,1,0,1.10144667279176e-10,0.0466884009930933,0.953311598896762,0,0,FALSE
"ZNF778",1,0,1,0,1.63414262887613e-15,0.00346776061243585,0.996532239387563,0,0,FALSE
"ZNF839",1,0,1,0,9.18902348869399e-05,0.935142116812716,0.0647659929523976,0,0,TRUE
"WDR4",1,0,1,0,5.33772408317289e-06,0.66280934583316,0.337185316442757,0,0,TRUE
"MDN1",1,0,1,0,0.999999999489064,5.10936052209766e-10,1.27550885482691e-47,0,0,TRUE
"KIAA1462",1,0,1,0,0.104293752088672,0.895647758838687,5.84890726415775e-05,0,0,TRUE
"NPHP3-ACAD11",1,0,0,0,0,NA,NA,0,0,FALSE
"RBM41",1,0,0,0.00387702565714517,0.229027554978131,0.763332601494168,0.00763984352770068,0.000279414034407059,0,TRUE
"PCMT1",1,0,0,2.23763659612131,0.446383565895946,0.547179505232261,0.00643692887179311,0.16126461987861,0,TRUE
"C14orf169",1,0,0,0,0,NA,NA,0,0,TRUE
"GTPBP6",1,0,0,0,0,NA,NA,0,0,TRUE
"KIAA0226",1,0,0,1.73242616359117,4.7700136988124e-06,0.999629533459848,0.000365696526453202,0.12485452160711,0,TRUE
"CEP44",1,0,0,0,0.000569744896364766,0.895717584770956,0.10371267033268,0,0,FALSE
"PCDHA1,PCDHA10,PCDHA11,PCDHA12,PCDHA13,PCDHA2,PCDHA3,PCDHA4,PCDHA5,PCDHA6,PCDHA7,PCDHA8,PCDHA9,PCDHAC1,PCDHAC2",1,0,0,0,0,NA,NA,0,0,FALSE
"SORD",1,0,0,0.802772268423367,0.00434794621162012,0.962638318600185,0.0330137351881946,0.0578551338232427,0,TRUE
"DCTN5",1,0,0,1.83597675126677,0.0204374093932638,0.904484508197919,0.0750780824088176,0.132317326867204,0,TRUE
"MIR1268A",1,0,0,0,0,NA,NA,0,0,FALSE
"GDPD4",1,0,0,0,9.33225882341034e-09,0.493225777741361,0.506774212926381,0,0,FALSE
"DPP9-AS1",1,0,0,0,0,NA,NA,0,0,FALSE
"BAIAP2L1,BRI3",1,0,0,0,0,NA,NA,0,0,FALSE
"CHPT1",1,0,0,0.660806137484307,0.0035704767848813,0.953616118685123,0.0428134045299961,0.0476237521139836,0,TRUE
"MKNK1-AS1",1,0,0,0,0,NA,NA,0,0,FALSE
"GMPR",1,0,0,0,0.00252568644042527,0.931077240580624,0.0663970729789504,0,0,FALSE
"NUDT14",1,0,0,0,0.000705232590146412,0.514992598891912,0.484302168517941,0,0,TRUE
"ABHD2",1,0,0,2.37322931497492,0.849463720274095,0.150426270846119,0.000110008879785845,0.171036675047058,0,TRUE
"HNRNPD",1,0,0,3.01989406274621,0.957344185404364,0.0426345813231368,2.12332724989423e-05,0.217641268893529,0,TRUE
"CDK5RAP3",1,0,0,0.164971948880942,2.8653949299435e-12,0.138474787412978,0.861525212584157,0.0118893919919945,0,TRUE
"SUV39H1",1,0,0,3.73902181767196,0.936945044155794,0.0627771938791952,0.000277761965010934,0.26946821176856,0,FALSE
"KLRD1",1,0,0,0,0.015657762831995,0.881087831806646,0.103254405361359,0,0,FALSE
"MRPL18",1,0,0,0,0.000794102804498299,0.775329022776281,0.223876874419221,0,0,TRUE
"HNRNPA2B1",1,0,0,3.16730902417938,0.970043353092889,0.0299478333388736,8.81356823720325e-06,0.22826534331256,0,TRUE
"METTL2B",1,0,0,1.57181048934182,0.0827090983733214,0.915190408555786,0.0021004930708931,0.11327908272697,0,FALSE
"BBS5",1,0,0,0.892135959886073,0.00259936459879345,0.982698102682545,0.0147025327186617,0.0642955011999932,0,FALSE
"CCT2",1,0,0,0.817100737471623,0.999501007213571,0.000498990841795458,1.94463331293253e-09,0.0588877747438081,0,TRUE
"ENSA",1,0,0,1.55278831422233,0.162369766475176,0.773694403514811,0.063935830010013,0.111908170289612,0,TRUE
"KRTAP19-6",1,0,0,0.160430922955725,0.0203608220277465,0.514074495896709,0.465564682075545,0.0115621240071223,0,FALSE
"LGALS9C",1,0,0,4.44207931720291,0.940115540676897,0.0598347001100741,4.9759213028552e-05,0.320136984620771,0,FALSE
"APOC4-APOC2",1,0,0,0,0,NA,NA,0,0,FALSE
"ZNF492",1,0,0,3.46771247659826,0.0174306218221897,0.891486783132985,0.091082595044825,0.24991517181846,0,FALSE
"KRTAP10-2",1,0,0,0,0.0170721058222492,0.713414240396791,0.26951365378096,0,0,FALSE
"HOTAIR",1,0,0,0,0,NA,NA,0,0,FALSE
"MKNK2",1,0,0,0.899223826736984,9.33657569741937e-06,0.777281387488606,0.222709275935696,0.0648063179051917,0,TRUE
"LOC286238",1,0,0,0,0,NA,NA,0,0,FALSE
"ZFP36",1,0,0,1.44737094380612,0.64593418279633,0.347857572086627,0.00620824511704297,0.104310827540463,0,TRUE
"CNTRL",1,0,0,0,4.16998709620411e-35,0.217149551796364,0.782850448203636,0,0,FALSE
"C11orf53",1,0,0,0.260087346876278,7.52888554833811e-05,0.307408860787309,0.692515850357207,0.0187442801042593,0,FALSE
"NOL4",1,0,0,2.69516327002433,0.998788438158561,0.00121156114980721,6.91631669963232e-10,0.194238189080682,0,TRUE
"KRT86",1,0,0,1.30571250818606,3.63965280007909e-05,0.596037597187161,0.403926006284838,0.094101621178507,0,FALSE
"RPL37A",1,0,0,1.11796547700992,0.00477076544447004,0.686014766378007,0.309214468177523,0.0805708478311103,0,TRUE
"BMF",1,0,0,0,0.354021066182312,0.633166286255609,0.0128126475620793,0,0,FALSE
"ICE2",1,1,0,0,0,NA,NA,0,0,FALSE
"SKIDA1",1,1,0,0,0,NA,NA,0,0,FALSE
"CSMD2",1,1,0,0,0,NA,NA,0,0,TRUE
"NONE,NONE",1,0,0,0,0,NA,NA,0,0,FALSE
"CAPN8",1,0,0,0,0.0151809363825236,0.455705816568418,0.529113247049058,0,0,FALSE
"PAK6",1,0,1,0,0.00128179098336292,0.990351368849981,0.0083668401666559,0,0,TRUE
"TLR10",1,0,1,0,8.43095303268399e-08,0.488132743530498,0.511867172159971,0,0,FALSE
"FMOD",1,0,1,0,0.0495813811462611,0.858805082156007,0.0916135366977321,0,0,TRUE
"FDFT1",1,0,1,0,0,NA,NA,0,0,TRUE
"FAM180B",1,0,1,0,0.315838165150116,0.48833754069695,0.195824294152934,0,0,FALSE
"PLOD2",1,0,1,0,0.00117484049993417,0.998744974564834,8.01849352316496e-05,0,0,TRUE
"MBD4",1,0,1,0,1.69561035781758e-06,0.863540233182888,0.136458071206754,0,0,TRUE
"EME2",1,0,1,0,9.50138363079845e-14,0.00275915920701435,0.997240840792891,0,0,FALSE
"ADGRB3",1,0,1,0,0,NA,NA,0,0,FALSE
"SACS",1,0,1,0,6.1462947887645e-12,0.999999999713099,2.80755213698537e-10,0,0,TRUE
"KIAA1161",1,0,0,2.93893980162594,5.13052574184938e-10,0.0313459656128245,0.968654033874123,0.211806962210422,0,FALSE
"C4orf19",1,0,1,0,0.00416046038426668,0.657032813187533,0.3388067264282,0,0,FALSE
"ICA1",1,0,1,0,0.00495036829251652,0.993837067521844,0.001212564185639,0,0,TRUE
"TTLL2",1,0,1,0,4.93844726071945e-06,0.412633135420466,0.587361926132273,0,0,FALSE
"CSTA",1,0,1,0,0.000533613519559043,0.457562561849709,0.541903824630732,0,0,FALSE
"MLPH",1,0,1,0,0.00125354964830075,0.9969698425912,0.00177660776049879,0,0,TRUE
"FAM184B",1,0,1,0,0,NA,NA,0,0,FALSE
"OR11L1",1,0,1,0,0.0194798581395402,0.738184807539006,0.242335334321453,0,0,FALSE
"FRAS1",1,0,1,0,2.28997696302965e-23,0.999999999208951,7.91049436331022e-10,0,0,FALSE
"ZYX",1,0,1,0,7.73888873879817e-06,0.912734976352356,0.087257284758905,0,0,TRUE
"EDRF1",1,0,1,0,0,NA,NA,0,0,TRUE
"PCNT",1,0,1,0,4.17814442415305e-38,0.557429948071703,0.442570051928298,0,0,TRUE
"MCCC2",1,0,1,0,4.09035244002361e-08,0.940771768682395,0.0592281904140803,0,0,TRUE
"SLC41A3",1,0,1,0,0.000139670421791452,0.961837953678831,0.038022375899378,0,0,TRUE
"HACD3",1,0,1,0,0,NA,NA,0,0,FALSE
"TXNRD1",1,0,0,0,0.00233754717803129,0.994098867559644,0.00356358526232436,0,0,TRUE
"GAS2L2",1,0,1,0,0.000457988892081333,0.992090064823698,0.00745194628422069,0,0,FALSE
"DZIP1L",1,0,1,0,6.92918542273119e-20,0.000906046993159829,0.99909395300684,0,0,FALSE
"GSG1",1,0,1,0,0.00134933358137472,0.862926653688022,0.135724012730603,0,0,FALSE
"TMF1",1,0,1,0,2.8391125268012e-06,0.999841212267616,0.000155948619856966,0,0,TRUE
"LIPT2",1,0,1,0,0,NA,NA,0,0,FALSE
"SLITRK6",1,0,1,0,8.60812958532084e-06,0.761742700277024,0.23824869159339,0,0,FALSE
"GLOD4",1,0,1,0,8.10949511197997e-05,0.765054321687701,0.234864583361179,0,0,TRUE
"P2RY11,PPAN-P2RY11",1,0,1,0,0,NA,NA,0,0,FALSE
"CHKB",1,0,1,0,0.000644971493148547,0.977620566480545,0.0217344620263065,0,0,FALSE
"GUCY1A3",1,0,1,0,1.41368686812155e-06,0.954271727389239,0.0457268589238933,0,0,TRUE
"EFR3B",1,0,1,0,0,NA,NA,0,0,TRUE
"PSG11",1,0,1,0,7.20270893081861e-09,0.141564498457536,0.858435494339755,0,0,FALSE
"PLCXD1",1,0,1,0,1.56642202426473e-12,0.00745601075626396,0.99254398924217,0,0,TRUE
"PRG4",1,0,1,0,0.469279559391241,0.530674376695604,4.60639131552124e-05,0,0,FALSE
"ADGRG4",1,0,1,0,0,NA,NA,0,0,FALSE
"KIAA1211L",1,0,1,0,0,NA,NA,0,0,TRUE
"AKR1B15",1,0,1,0,4.52992010086282e-15,0.000884906554171526,0.999115093445824,0,0,FALSE
"GPR179",1,0,1,0,2.67654454919677e-20,0.313048070465942,0.686951929534058,0,0,FALSE
"SLC2A9",1,0,1,0,1.40146196215314e-10,0.05365009043664,0.946349909423214,0,0,FALSE
"SLC17A1",1,0,1,0,2.59261497697838e-10,0.142663466415807,0.857336533324932,0,0,FALSE
"PCM1",1,0,1,0,0,NA,NA,0,0,TRUE
"ASB3,GPR75-ASB3",1,0,1,0,0,NA,NA,0,0,FALSE
"PCTP",1,0,1,0,1.63044512468483e-05,0.428209285661142,0.571774409887611,0,0,TRUE
"MASP1",1,0,1,0,9.74280364714267e-06,0.984728107220104,0.0152621499762488,0,0,TRUE
"MCTP2",1,0,1,0,7.9294335387251e-41,5.43277081555083e-09,0.999999994567229,0,0,FALSE
"AKNA",1,0,1,0,0.0285257400281318,0.971473491174711,7.68797157285425e-07,0,0,TRUE
"SOHLH1",1,0,1,0,0.0104189866654002,0.945098045674776,0.0444829676598237,0,0,TRUE
"MYOCD",1,0,1,0,0.934596479106262,0.0654034164100375,1.04483700515866e-07,0,0,FALSE
"SDK1",1,0,1,0,0.00501599676743558,0.994984003204786,2.77790079216421e-11,0,0,FALSE
"RPF1",1,0,1,0,9.47682922183822e-07,0.528911426224003,0.471087626093075,0,0,TRUE
"NDUFA13",1,0,1,0,0.000121026586319051,0.386817455064848,0.613061518348833,0,0,TRUE
"C2orf73",1,0,1,0,0.000860167631538041,0.557463099486385,0.441676732882077,0,0,FALSE
"HELQ",1,0,1,0,4.80499059166513e-11,0.789098827052868,0.210901172899082,0,0,TRUE
"BMP15",1,0,1,0,0.0535439236113694,0.863355284683544,0.0831007917050865,0,0,FALSE
"HMGCS2",1,0,1,0,1.06116787483877e-08,0.520211434993224,0.479788554395097,0,0,FALSE
"CEP128",1,0,1,0,4.09190040207887e-18,0.857371450590361,0.142628549409639,0,0,FALSE
"OR1S1",1,0,1,0,0.00790090049807544,0.553338259516024,0.438760839985901,0,0,FALSE
"CRHR1,MGC57346-CRHR1",1,0,1,0,0,NA,NA,0,0,FALSE
"XPNPEP2",1,0,1,0,1.69204692246069e-06,0.963806585860468,0.03619172209261,0,0,FALSE
"CCDC183",1,0,1,0,0,NA,NA,0,0,FALSE
"KIAA0586",1,0,1,0,1.44868459274921e-12,0.921327184309087,0.0786728156894638,0,0,TRUE
"UCMA",1,0,1,0,1.84529777389669e-07,0.0717290275318554,0.928270787938367,0,0,FALSE
"CCDC84",1,0,1,0,4.70436509120475e-06,0.850051155297292,0.149944140337616,0,0,TRUE
"ABCG2",1,0,1,0,1.37099444079211e-18,0.00525441460805226,0.994745585391948,0,0,TRUE
"CCNB1",1,0,1,0,0.0239694449209668,0.961989361561136,0.0140411935178973,0,0,FALSE
"BCCIP",1,0,1,0,0.00165485845540064,0.889372806520918,0.108972335023682,0,0,TRUE
"MMS22L",1,0,1,0,0.671142491080048,0.328857506005889,2.91406354411424e-09,0,0,FALSE
"CCBL2",1,0,1,0,3.04636359623202e-08,0.50791272183689,0.492087247699474,0,0,TRUE
"SPRR1A",1,0,1,0,0.175108853992108,0.64374253883974,0.181148607168152,0,0,FALSE
"FAP",1,0,1,0,3.27312070401378e-11,0.974918303457656,0.0250816965096129,0,0,FALSE
"CASP1",1,0,1,0,0.13679833104076,0.858883609461115,0.00431805949812465,0,0,FALSE
"PTGR1",1,0,1,0,0.0442771156840298,0.929295384928337,0.0264274993876337,0,0,TRUE
"AKAP4",1,0,1,0,0.984377750020385,0.015613522200801,8.72777881438281e-06,0,0,FALSE
"ANKHD1,ANKHD1-EIF4EBP3",1,0,1,0,0,NA,NA,0,0,FALSE
"RPGRIP1L",1,0,1,0,1.19937665171712e-18,0.621134911252416,0.378865088747584,0,0,FALSE
"ZNF665",1,0,1,0,7.68094194219911e-08,0.469045165361927,0.530954757828653,0,0,TRUE
"TGM3",1,0,1,0,9.8674987422054e-06,0.984994273626965,0.0149958588742927,0,0,FALSE
"AHI1",1,0,1,0,3.25663341010612e-14,0.868666138660539,0.131333861339428,0,0,TRUE
"CDH13",1,0,1,0,0.217594377239137,0.78204849416179,0.000357128599072674,0,0,FALSE
"KRT82",1,0,1,0,2.61197625522827e-16,0.0011777617290528,0.998822238270947,0,0,FALSE
"HTR1D",1,0,1,0,0.813006424567561,0.182416617433166,0.0045769579992724,0,0,FALSE
"ATIC",1,0,1,0,2.48609470825841e-13,0.0653081452913855,0.934691854708366,0,0,TRUE
"PDIA2",1,0,1,0,2.52932710736602e-21,1.79980515304132e-05,0.99998200194847,0,0,TRUE
"MRGPRX1",1,0,1,0,0.0831473169654194,0.757902180777439,0.158950502257142,0,0,FALSE
"KRTAP10-5",1,0,1,0,8.24781964419107e-05,0.321633814750585,0.678283707052974,0,0,FALSE
"CEBPG",1,0,1,0,0.0693755459843514,0.737642917576512,0.192981536439136,0,0,TRUE
"TKTL2",1,0,1,0,8.54252539945376e-05,0.774992525939126,0.224922048806879,0,0,FALSE
"DNHD1",1,0,1,0,1.33457888519476e-18,0.411356391786314,0.588643608213686,0,0,TRUE
"PRDM7",1,0,1,0,3.13626272886712e-10,0.285399595236047,0.714600404450326,0,0,FALSE
"COL23A1",1,0,1,0,9.57449236414112e-10,0.90264393009584,0.0973560689467103,0,0,FALSE
"ZNF397,ZSCAN30",1,0,1,0,0,NA,NA,0,0,FALSE
"DDX58",1,0,1,0,1.08821627751063e-14,0.250604873548455,0.749395126451534,0,0,TRUE
"DLC1",1,0,1,0,0.992807272978016,0.00719272700385759,1.81262518547771e-11,0,0,TRUE
"LRRC19",1,0,1,0,5.16703198852798e-05,0.436090502147142,0.563857827532973,0,0,FALSE
"A2ML1",1,0,1,0,1.32902210264609e-22,0.201298944611439,0.798701055388561,0,0,FALSE
"TRAK2",1,0,1,0,6.92274497111198e-10,0.992008460301184,0.00799153900654194,0,0,TRUE
"ZNF493",1,0,1,0,3.18649368326509e-08,0.517403820572284,0.482596147562779,0,0,FALSE
"TMPRSS6",1,0,1,0,3.34440581613057e-06,0.997006759770992,0.00298989582319231,0,0,TRUE
"UBXN2A",1,0,1,0,0.000588703494775096,0.715997566557513,0.283413729947712,0,0,TRUE
"DNAAF1",1,0,1,0,5.41468353704791e-06,0.966130360612423,0.0338642247040402,0,0,TRUE
"GRK4",1,0,1,0,5.6904219834531e-07,0.964890222158263,0.0351092087995383,0,0,TRUE
"LCE1B",1,0,1,0,0.0272674911272321,0.573384318634822,0.399348190237946,0,0,FALSE
"BEST3",1,0,1,0,3.69441601591338e-17,0.00138060637331172,0.998619393626688,0,0,FALSE
"CR1L",1,0,1,0,3.55709649735169e-15,0.0202255642137517,0.979774435786245,0,0,FALSE
"TMEM14E",1,0,1,0,0.185564714484572,0.64620380589858,0.168231479616849,0,0,FALSE
"RAD9B",1,0,1,0,3.62698610369545e-05,0.820851507510509,0.179112222628454,0,0,FALSE
"GLYCTK",1,0,1,0,1.36482731873284e-06,0.217511979436582,0.7824866557361,0,0,TRUE
"TTC21A",1,0,1,0,2.120275914728e-16,0.772223306613905,0.227776693386095,0,0,FALSE
"TRIP11",1,0,1,0,2.34458214955102e-09,0.999999518042607,4.79612810646599e-07,0,0,TRUE
"CHRNG",1,0,1,0,1.12925757682932e-09,0.517073586559867,0.482926412310876,0,0,FALSE
"GYG2",1,0,1,0,1.70507761922303e-05,0.436900721057361,0.563082228166447,0,0,TRUE
"RGN",1,0,1,0,0.0416453375909365,0.845168230361538,0.113186432047525,0,0,TRUE
"MTMR8",1,0,1,0,1.33537060083682e-11,0.0261650738523496,0.973834926134297,0,0,TRUE
"PMS1",1,0,1,0,6.56457792406353e-14,0.108490835627294,0.89150916437264,0,0,TRUE
"SEC14L5",1,0,1,0,6.56646738092541e-10,0.408296631263094,0.591703368080259,0,0,TRUE
"TIPIN",1,0,1,0,0.00983208458317475,0.942185447294077,0.0479824681227479,0,0,FALSE
"EPHX2",1,0,1,0,4.92248524715445e-13,0.0963431123703321,0.903656887629176,0,0,FALSE
"SLC39A12",1,0,1,0,0.000292985871332697,0.985773040025719,0.0139339741029488,0,0,TRUE
"MRPL50",1,0,1,0,0.00031841038474517,0.583534851153072,0.416146738462183,0,0,TRUE
"NUP214",1,0,1,0,0.993841692882668,0.00615830711731106,2.07859800395001e-14,0,0,TRUE
"TMEM214",1,0,1,0,0.00116735534958103,0.9984330160034,0.000399628647018889,0,0,TRUE
"OR2F2",1,0,1,0,0.000573456091648581,0.472091341096116,0.527335202812235,0,0,FALSE
"CROCC",1,0,1,0,4.70612895871808e-20,0.643040868149548,0.356959131850452,0,0,TRUE
"LAMP3",1,0,1,0,0.833342526965146,0.165947623954927,0.000709849079926836,0,0,FALSE
"CNTN6",1,0,1,0,3.58671135173889e-22,0.00401073846632942,0.995989261533671,0,0,FALSE
"GOLGA4",1,0,1,0,2.26164990605558e-09,0.999999977059311,2.06790392004724e-08,0,0,TRUE
"FAAH2",1,0,1,0,2.45580805455636e-17,0.000292395407237397,0.999707604592763,0,0,FALSE
"FAM134A",1,0,1,0,0.758589563138407,0.24100250237059,0.000407934491003232,0,0,TRUE
"DZIP3",1,0,1,0,3.74220282201281e-10,0.999836768583973,0.000163231041806959,0,0,TRUE
"DYTN",1,0,1,0,2.804133893579e-15,0.00916508912409923,0.990834910875898,0,0,FALSE
"CCDC120",1,0,1,0,0.691311336063518,0.304612985678745,0.00407567825773714,0,0,FALSE
"MNS1",1,0,1,0,5.52556154828089e-14,0.027356564023119,0.972643435976826,0,0,FALSE
"COL26A1",1,0,0,0,0.000191086087413664,0.974764546277321,0.0250443676352656,0,0,TRUE
"TRIM55",1,0,1,0,0.000207996390208794,0.977468439362301,0.0223235642474906,0,0,FALSE
"TEKT1",1,0,1,0,0.000108974564413063,0.818669745912119,0.181221279523468,0,0,FALSE
"MMRN1",1,0,1,0,9.35082142599867e-17,0.00883523144061894,0.991164768559381,0,0,FALSE
"RNF151",1,0,1,0,3.79966413724101e-07,0.0573407326746276,0.942658887358959,0,0,FALSE
"LAMB3",1,0,1,0,1.36402401238307e-09,0.999378217717037,0.000621780918938427,0,0,FALSE
"PPRC1",1,0,1,0,0.999999327553735,6.72446265385889e-07,4.00617375263138e-17,0,0,TRUE
"MROH5",1,0,0,0,0,NA,NA,0,0,FALSE
"RHOT2",1,0,1,0,9.27430835542939e-12,0.445128678203373,0.554871321787352,0,0,TRUE
"LRRC31",1,0,1,0,5.24031482355817e-06,0.865724635745389,0.134270123939787,0,0,FALSE
"SAGE1",1,0,1,0,1.63649424965499e-09,0.597251857414968,0.402748140948538,0,0,FALSE
"FAM177B",1,0,1,0,9.20960342032327e-06,0.326964178796982,0.673026611599597,0,0,FALSE
"SECTM1",1,0,1,0,0.172404202643393,0.769674220873956,0.0579215764826511,0,0,FALSE
"IGSF10",1,0,1,0,2.98760657394284e-36,7.28947515131525e-07,0.999999271052485,0,0,FALSE
"CCDC129",1,0,1,0,2.61411786914665e-17,0.00803444583961254,0.991965554160387,0,0,FALSE
"APEX2",1,0,1,0,0.889124800888643,0.109708710988224,0.001166488123133,0,0,TRUE
"PLXNB3",1,0,1,0,0.103343014352593,0.89665455256753,2.43307987695212e-06,0,0,FALSE
